WD,JD,new
29.90880712,124.3278582,"124.3278582,29.90880712"
29.91757842,124.32428359999999,"124.32428359999999,29.91757842"
29.92634972,124.3199101,"124.3199101,29.92634972"
29.93512102,124.31474569999999,"124.31474569999999,29.93512102"
29.94389232,124.3087993,"124.3087993,29.94389232"
29.95266362,124.30208119999999,"124.30208119999999,29.95266362"
29.96143492,124.29460279999999,"124.29460279999999,29.96143492"
29.97020621,124.2863768,"124.2863768,29.97020621"
29.97897751,124.27741699999999,"124.27741699999999,29.97897751"
29.98774881,124.26773840000001,"124.26773840000001,29.98774881"
29.99652011,124.25735700000001,"124.25735700000001,29.99652011"
30.00529141,124.24629009999998,"124.24629009999998,30.00529141"
30.01406271,124.23455600000001,"124.23455600000001,30.01406271"
30.02283401,124.22217409999999,"124.22217409999999,30.02283401"
30.03160531,124.20916470000002,"124.20916470000002,30.03160531"
30.04037661,124.19554939999999,"124.19554939999999,30.04037661"
30.04914791,124.1813506,"124.1813506,30.04914791"
30.05791921,124.1665916,"124.1665916,30.05791921"
30.06669051,124.15129669999999,"124.15129669999999,30.06669051"
30.07546181,124.13549109999998,"124.13549109999998,30.07546181"
30.08423311,124.1192007,"124.1192007,30.08423311"
30.09300441,124.10245249999998,"124.10245249999998,30.09300441"
30.10177571,124.0852739,"124.0852739,30.10177571"
30.11054701,124.0676933,"124.0676933,30.11054701"
30.11931831,124.04973970000002,"124.04973970000002,30.11931831"
30.1280896,124.03144259999999,"124.03144259999999,30.1280896"
30.1368609,124.01283219999999,"124.01283219999999,30.1368609"
30.145632199999998,123.9939393,"123.9939393,30.145632199999998"
30.154403499999997,123.974795,"123.974795,30.154403499999997"
30.163174800000004,123.9554311,"123.9554311,30.163174800000004"
30.1719461,123.93587959999999,"123.93587959999999,30.1719461"
30.1807174,123.9161729,"123.9161729,30.1807174"
30.1894887,123.8963436,"123.8963436,30.1894887"
30.198259999999998,123.8764247,"123.8764247,30.198259999999998"
30.207031300000004,123.85644930000001,"123.85644930000001,30.207031300000004"
30.2158026,123.8364506,"123.8364506,30.2158026"
30.2245739,123.8164619,"123.8164619,30.2245739"
30.2333452,123.7965166,"123.7965166,30.2333452"
30.242116499999998,123.7766479,"123.7766479,30.242116499999998"
30.2508878,123.75688909999998,"123.75688909999998,30.2508878"
30.2596591,123.7372732,"123.7372732,30.2596591"
30.2684304,123.71783310000001,"123.71783310000001,30.2684304"
30.27720169,123.6986015,"123.6986015,30.27720169"
30.28597299,123.67961070000001,"123.67961070000001,30.28597299"
30.29474429,123.66089270000002,"123.66089270000002,30.29474429"
30.30351559,123.64247900000001,"123.64247900000001,30.30351559"
30.31228689,123.62440079999999,"123.62440079999999,30.31228689"
30.32105819,123.6066888,"123.6066888,30.32105819"
30.32982949,123.5893729,"123.5893729,30.32982949"
30.33860079,123.57248270000001,"123.57248270000001,30.33860079"
30.34737209,123.5560469,"123.5560469,30.34737209"
30.35614339,123.54009369999999,"123.54009369999999,30.35614339"
30.36491469,123.5246503,"123.5246503,30.36491469"
30.37368599,123.50974340000002,"123.50974340000002,30.37368599"
30.38245729,123.49539879999999,"123.49539879999999,30.38245729"
30.39122859,123.48164109999999,"123.48164109999999,30.39122859"
30.39999989,123.4684945,"123.4684945,30.39999989"
30.40877119,123.45598190000001,"123.45598190000001,30.40877119"
30.41754249,123.44412520000002,"123.44412520000002,30.41754249"
30.42631379,123.43294540000001,"123.43294540000001,30.42631379"
30.43508508,123.4224624,"123.4224624,30.43508508"
30.44385638,123.4126951,"123.4126951,30.44385638"
30.45262768,123.40366110000001,"123.40366110000001,30.45262768"
30.46139898,123.3953769,"123.3953769,30.46139898"
30.47017028,123.38785800000001,"123.38785800000001,30.47017028"
30.47894158,123.3811183,"123.3811183,30.47894158"
30.48771288,123.3751709,"123.3751709,30.48771288"
30.49648418,123.37002749999999,"123.37002749999999,30.49648418"
30.50525548,123.36569840000001,"123.36569840000001,30.50525548"
30.51402678,123.3621928,"123.3621928,30.51402678"
30.52279808,123.3595186,"123.3595186,30.52279808"
30.53156938,123.35768229999998,"123.35768229999998,30.53156938"
30.54034068,123.3566892,"123.3566892,30.54034068"
30.54911198,123.3565432,"123.3565432,30.54911198"
30.55788328,123.35724679999998,"123.35724679999998,30.55788328"
30.56665458,123.35880139999999,"123.35880139999999,30.56665458"
30.57542588,123.36120690000001,"123.36120690000001,30.57542588"
30.58419718,123.3644621,"123.3644621,30.58419718"
30.59296847,123.36856409999999,"123.36856409999999,30.59296847"
30.60173977,123.37350900000001,"123.37350900000001,30.60173977"
30.61051107,123.3792916,"123.3792916,30.61051107"
30.61928237,123.38590520000001,"123.38590520000001,30.61928237"
30.62805367,123.39334209999998,"123.39334209999998,30.62805367"
30.63682497,123.40159309999999,"123.40159309999999,30.63682497"
30.64559627,123.410648,"123.410648,30.64559627"
30.65436757,123.42049509999998,"123.42049509999998,30.65436757"
30.66313887,123.43112169999999,"123.43112169999999,30.66313887"
30.67191017,123.4425139,"123.4425139,30.67191017"
30.68068147,123.4546567,"123.4546567,30.68068147"
30.68945277,123.4675338,"123.4675338,30.68945277"
30.69822407,123.481128,"123.481128,30.69822407"
30.70699537,123.495421,"123.495421,30.70699537"
30.71576667,123.51039340000001,"123.51039340000001,30.71576667"
30.72453797,123.526025,"123.526025,30.72453797"
30.73330927,123.5422943,"123.5422943,30.73330927"
30.74208056,123.5591794,"123.5591794,30.74208056"
30.75085186,123.57665700000001,"123.57665700000001,30.75085186"
30.75962316,123.5947033,"123.5947033,30.75962316"
30.76839446,123.61329369999999,"123.61329369999999,30.76839446"
30.77716576,123.6324027,"123.6324027,30.77716576"
30.78593706,123.6520043,"123.6520043,30.78593706"
30.79470836,123.6720716,"123.6720716,30.79470836"
30.80347966,123.69257730000001,"123.69257730000001,30.80347966"
30.81225096,123.71349350000001,"123.71349350000001,30.81225096"
30.82102226,123.73479170000002,"123.73479170000002,30.82102226"
30.82979356,123.75644309999998,"123.75644309999998,30.82979356"
30.83856486,123.7784184,"123.7784184,30.83856486"
30.84733616,123.8006879,"123.8006879,30.84733616"
30.85610746,123.8232216,"123.8232216,30.85610746"
30.86487876,123.8459893,"123.8459893,30.86487876"
30.87365006,123.8689607,"123.8689607,30.87365006"
30.88242136,123.892105,"123.892105,30.88242136"
30.89119266,123.91539170000001,"123.91539170000001,30.89119266"
30.89996395,123.93879,"123.93879,30.89996395"
30.90873525,123.96226909999999,"123.96226909999999,30.90873525"
30.91750655,123.98579840000002,"123.98579840000002,30.91750655"
30.92627785,124.00934720000001,"124.00934720000001,30.92627785"
30.93504915,124.0328852,"124.0328852,30.93504915"
30.94382045,124.0563821,"124.0563821,30.94382045"
30.95259175,124.07980790000002,"124.07980790000002,30.95259175"
30.96136305,124.10313290000002,"124.10313290000002,30.96136305"
30.97013435,124.1263278,"124.1263278,30.97013435"
30.97890565,124.1493635,"124.1493635,30.97890565"
30.98767695,124.1722115,"124.1722115,30.98767695"
30.99644825,124.19484380000002,"124.19484380000002,30.99644825"
31.00521955,124.21723290000001,"124.21723290000001,31.00521955"
31.01399085,124.23935159999998,"124.23935159999998,31.01399085"
31.02276215,124.2611738,"124.2611738,31.02276215"
31.03153345,124.28267360000001,"124.28267360000001,31.03153345"
31.04030475,124.3038259,"124.3038259,31.04030475"
31.04907605,124.32460640000001,"124.32460640000001,31.04907605"
31.05784734,124.34499140000001,"124.34499140000001,31.05784734"
31.06661864,124.36495819999999,"124.36495819999999,31.06661864"
31.07538994,124.3844847,"124.3844847,31.07538994"
31.08416124,124.4035498,"124.4035498,31.08416124"
31.09293254,124.422133,"124.422133,31.09293254"
31.10170384,124.4402149,"124.4402149,31.10170384"
31.11047514,124.45777700000001,"124.45777700000001,31.11047514"
31.11924644,124.4748017,"124.4748017,31.11924644"
31.12801774,124.49127240000001,"124.49127240000001,31.12801774"
31.13678904,124.50717320000001,"124.50717320000001,31.13678904"
31.14556034,124.52248970000001,"124.52248970000001,31.14556034"
31.15433164,124.537208,"124.537208,31.15433164"
31.16310294,124.55131540000001,"124.55131540000001,31.16310294"
31.17187424,124.56480020000001,"124.56480020000001,31.17187424"
31.18064554,124.5776518,"124.5776518,31.18064554"
31.18941684,124.5898605,"124.5898605,31.18941684"
31.19818814,124.60141780000001,"124.60141780000001,31.19818814"
31.20695944,124.6123159,"124.6123159,31.20695944"
31.21573073,124.62254840000001,"124.62254840000001,31.21573073"
31.22450203,124.6321098,"124.6321098,31.22450203"
31.23327333,124.64099540000001,"124.64099540000001,31.23327333"
31.24204463,124.64920179999999,"124.64920179999999,31.24204463"
31.25081593,124.65672649999999,"124.65672649999999,31.25081593"
31.25958723,124.6635679,"124.6635679,31.25958723"
31.26835853,124.66972549999998,"124.66972549999998,31.26835853"
31.27712983,124.6751997,"124.6751997,31.27712983"
31.28590113,124.67999180000001,"124.67999180000001,31.28590113"
31.29467243,124.6841041,"124.6841041,31.29467243"
31.30344373,124.68753980000001,"124.68753980000001,31.30344373"
31.31221503,124.6903029,"124.6903029,31.31221503"
31.32098633,124.69239820000001,"124.69239820000001,31.32098633"
31.32975763,124.6938317,"124.6938317,31.32975763"
31.33852893,124.69460959999999,"124.69460959999999,31.33852893"
31.34730023,124.6947395,"124.6947395,31.34730023"
31.35607153,124.6942293,"124.6942293,31.35607153"
31.36484282,124.6930877,"124.6930877,31.36484282"
31.37361412,124.69132420000001,"124.69132420000001,31.37361412"
31.38238542,124.688949,"124.688949,31.38238542"
31.39115672,124.6859726,"124.6859726,31.39115672"
31.39992802,124.6824065,"124.6824065,31.39992802"
31.40869932,124.67826229999999,"124.67826229999999,31.40869932"
31.41747062,124.67355249999999,"124.67355249999999,31.41747062"
31.42624192,124.66828980000001,"124.66828980000001,31.42624192"
31.43501322,124.6624874,"124.6624874,31.43501322"
31.44378452,124.656159,"124.656159,31.44378452"
31.45255582,124.6493186,"124.6493186,31.45255582"
31.46132712,124.64198049999999,"124.64198049999999,31.46132712"
31.47009842,124.6341591,"124.6341591,31.47009842"
31.47886972,124.62586940000001,"124.62586940000001,31.47886972"
31.48764102,124.6171264,"124.6171264,31.48764102"
31.49641232,124.6079452,"124.6079452,31.49641232"
31.50518362,124.59834109999998,"124.59834109999998,31.50518362"
31.51395492,124.58832959999998,"124.58832959999998,31.51395492"
31.52272621,124.57792590000001,"124.57792590000001,31.52272621"
31.53149751,124.5671457,"124.5671457,31.53149751"
31.54026881,124.5560044,"124.5560044,31.54026881"
31.54904011,124.5445172,"124.5445172,31.54904011"
31.55781141,124.5326995,"124.5326995,31.55781141"
31.56658271,124.5205664,"124.5205664,31.56658271"
31.57535401,124.50813290000002,"124.50813290000002,31.57535401"
31.58412531,124.49541380000001,"124.49541380000001,31.58412531"
31.59289661,124.4824237,"124.4824237,31.59289661"
31.60166791,124.46917690000001,"124.46917690000001,31.60166791"
31.61043921,124.4556875,"124.4556875,31.61043921"
31.61921051,124.4419692,"124.4419692,31.61921051"
31.62798181,124.4280355,"124.4280355,31.62798181"
31.63675311,124.41389939999999,"124.41389939999999,31.63675311"
31.64552441,124.3995736,"124.3995736,31.64552441"
31.65429571,124.38507040000002,"124.38507040000002,31.65429571"
31.66306701,124.3704018,"124.3704018,31.66306701"
31.67183831,124.35557920000001,"124.35557920000001,31.67183831"
31.6806096,124.3406137,"124.3406137,31.6806096"
31.6893809,124.3255158,"124.3255158,31.6893809"
31.6981522,124.3102957,"124.3102957,31.6981522"
31.7069235,124.2949631,"124.2949631,31.7069235"
31.715694800000005,124.27952720000002,"124.27952720000002,31.715694800000005"
31.7244661,124.2639966,"124.2639966,31.7244661"
31.7332374,124.24837959999999,"124.24837959999999,31.7332374"
31.7420087,124.232684,"124.232684,31.7420087"
31.75078,124.216917,"124.216917,31.75078"
31.759551300000002,124.20108540000001,"124.20108540000001,31.759551300000002"
31.7683226,124.1851956,"124.1851956,31.7683226"
31.7770939,124.1692534,"124.1692534,31.7770939"
31.7858652,124.1532642,"124.1532642,31.7858652"
31.7946365,124.1372331,"124.1372331,31.7946365"
31.8034078,124.1211646,"124.1211646,31.8034078"
31.8121791,124.1050629,"124.1050629,31.8121791"
31.820950399999997,124.0889317,"124.0889317,31.820950399999997"
31.82972169,124.07277450000001,"124.07277450000001,31.82972169"
31.83849299,124.05659440000001,"124.05659440000001,31.83849299"
31.84726429,124.04039399999999,"124.04039399999999,31.84726429"
31.85603559,124.0241759,"124.0241759,31.85603559"
31.86480689,124.0079422,"124.0079422,31.86480689"
31.87357819,123.9916949,"123.9916949,31.87357819"
31.88234949,123.97543590000002,"123.97543590000002,31.88234949"
31.89112079,123.9591666,"123.9591666,31.89112079"
31.89989209,123.9428885,"123.9428885,31.89989209"
31.90866339,123.926603,"123.926603,31.90866339"
31.91743469,123.91031140000001,"123.91031140000001,31.91743469"
31.92620599,123.894015,"123.894015,31.92620599"
31.93497729,123.877715,"123.877715,31.93497729"
31.94374859,123.8614128,"123.8614128,31.94374859"
31.95251989,123.8451098,"123.8451098,31.95251989"
31.96129119,123.82880759999999,"123.82880759999999,31.96129119"
31.97006249,123.81250800000001,"123.81250800000001,31.97006249"
31.97883379,123.7962129,"123.7962129,31.97883379"
31.98760508,123.7799247,"123.7799247,31.98760508"
31.99637638,123.76364579999999,"123.76364579999999,31.99637638"
32.00514768,123.74737920000001,"123.74737920000001,32.00514768"
32.01391898,123.73112820000001,"123.73112820000001,32.01391898"
32.02269028,123.7148966,"123.7148966,32.02269028"
32.03146158,123.6986886,"123.6986886,32.03146158"
32.04023288,123.6825091,"123.6825091,32.04023288"
32.04900418,123.66636329999999,"123.66636329999999,32.04900418"
32.05777548,123.6502574,"123.6502574,32.05777548"
32.06654678,123.6341979,"123.6341979,32.06654678"
32.07531808,123.6181922,"123.6181922,32.07531808"
32.08408938,123.6022483,"123.6022483,32.08408938"
32.09286068,123.5863752,"123.5863752,32.09286068"
32.10163198,123.5705826,"123.5705826,32.10163198"
32.11040328,123.55488100000001,"123.55488100000001,32.11040328"
32.11917458,123.5392818,"123.5392818,32.11917458"
32.12794588,123.52379740000002,"123.52379740000002,32.12794588"
32.13671718,123.50844120000001,"123.50844120000001,32.13671718"
32.14548847,123.4932274,"123.4932274,32.14548847"
32.15425977,123.4781713,"123.4781713,32.15425977"
32.16303107,123.46328940000001,"123.46328940000001,32.16303107"
32.17180237,123.44859890000001,"123.44859890000001,32.17180237"
32.18057367,123.43411840000002,"123.43411840000002,32.18057367"
32.18934497,123.4198676,"123.4198676,32.18934497"
32.19811627,123.40586699999999,"123.40586699999999,32.19811627"
32.20688757,123.3921385,"123.3921385,32.20688757"
32.21565887,123.3787051,"123.3787051,32.21565887"
32.22443017,123.3655909,"123.3655909,32.22443017"
32.23320147,123.35282109999999,"123.35282109999999,32.23320147"
32.24197277,123.3404222,"123.3404222,32.24197277"
32.25074407,123.3284215,"123.3284215,32.25074407"
32.25951537,123.3168479,"123.3168479,32.25951537"
32.26828667,123.30573100000001,"123.30573100000001,32.26828667"
32.27705797,123.2951018,"123.2951018,32.27705797"
32.28582927,123.2849923,"123.2849923,32.28582927"
32.29460056,123.2754356,"123.2754356,32.29460056"
32.30337186,123.26646570000001,"123.26646570000001,32.30337186"
32.31214316,123.25811780000001,"123.25811780000001,32.31214316"
32.32091446,123.2504279,"123.2504279,32.32091446"
32.32968576,123.24343329999999,"123.24343329999999,32.32968576"
32.33845706,123.23717179999998,"123.23717179999998,32.33845706"
32.34722836,123.23168229999999,"123.23168229999999,32.34722836"
32.35599966,123.22700449999999,"123.22700449999999,32.35599966"
32.36477096,123.2231788,"123.2231788,32.36477096"
32.37354226,123.2202465,"123.2202465,32.37354226"
32.38231356,123.2182492,"123.2182492,32.38231356"
32.39108486,123.2172294,"123.2172294,32.39108486"
32.39985616,123.2172301,"123.2172301,32.39985616"
32.40862746,123.2182946,"123.2182946,32.40862746"
32.41739876,123.22046670000002,"123.22046670000002,32.41739876"
32.42617006,123.2237905,"123.2237905,32.42617006"
32.43494136,123.2283102,"123.2283102,32.43494136"
32.44371266,123.23407040000001,"123.23407040000001,32.44371266"
32.45248395,123.2411155,"123.2411155,32.45248395"
32.46125525,123.2494899,"123.2494899,32.46125525"
32.47002655,123.2592379,"123.2592379,32.47002655"
32.47879785,123.27040359999998,"123.27040359999998,32.47879785"
32.48756915,123.28303079999999,"123.28303079999999,32.48756915"
32.49634045,123.2971626,"123.2971626,32.49634045"
32.50511175,123.3128418,"123.3128418,32.50511175"
32.51388305,123.3301106,"123.3301106,32.51388305"
32.52265435,123.3490101,"123.3490101,32.52265435"
32.53142565,123.3695808,"123.3695808,32.53142565"
32.54019695,123.3918621,"123.3918621,32.54019695"
32.54896825,123.4158923,"123.4158923,32.54896825"
32.55773955,123.44170829999999,"123.44170829999999,32.55773955"
32.56651085,123.46934590000001,"123.46934590000001,32.56651085"
32.57528215,123.49883909999998,"123.49883909999998,32.57528215"
32.58405345,123.53022069999999,"123.53022069999999,32.58405345"
32.59282475,123.56352120000001,"123.56352120000001,32.59282475"
32.60159605,123.59876969999999,"123.59876969999999,32.60159605"
32.61036734,123.635993,"123.635993,32.61036734"
32.61913864,123.6752159,"123.6752159,32.61913864"
32.62790994,123.71646090000002,"123.71646090000002,32.62790994"
32.63668124,123.7597482,"123.7597482,32.63668124"
32.64545254,123.80509520000001,"123.80509520000001,32.64545254"
32.65422384,123.8525169,"123.8525169,32.65422384"
32.66299514,123.9020255,"123.9020255,32.66299514"
32.67176644,123.95363020000002,"123.95363020000002,32.67176644"
32.68053774,124.007337,"124.007337,32.68053774"
32.68930904,124.06314909999999,"124.06314909999999,32.68930904"
32.69808034,124.12106609999998,"124.12106609999998,32.69808034"
32.70685164,124.1810844,"124.1810844,32.70685164"
32.71562294,124.2431966,"124.2431966,32.71562294"
32.72439424,124.3073919,"124.3073919,32.72439424"
32.73316554,124.37365559999999,"124.37365559999999,32.73316554"
32.74193684,124.4419691,"124.4419691,32.74193684"
32.75070814,124.51230990000002,"124.51230990000002,32.75070814"
32.75947944,124.58465120000001,"124.58465120000001,32.75947944"
32.76825073,124.65896219999999,"124.65896219999999,32.76825073"
32.77702203,124.7352076,"124.7352076,32.77702203"
32.78579333,124.81334790000001,"124.81334790000001,32.78579333"
32.79456463,124.8933389,"124.8933389,32.79456463"
32.80333593,124.975132,"124.975132,32.80333593"
32.81210723,125.0586737,"125.0586737,32.81210723"
32.82087853,125.143906,"125.143906,32.82087853"
32.82964983,125.2307658,"125.2307658,32.82964983"
32.83842113,125.31918540000001,"125.31918540000001,32.83842113"
32.84719243,125.40909189999999,"125.40909189999999,32.84719243"
32.85596373,125.5004075,"125.5004075,32.85596373"
32.86473503,125.5930493,"125.5930493,32.86473503"
32.87350633,125.68692949999999,"125.68692949999999,32.87350633"
32.88227763,125.7819547,"125.7819547,32.88227763"
32.89104893,125.87802690000001,"125.87802690000001,32.89104893"
32.89982023,125.9750423,"125.9750423,32.89982023"
32.90859153,126.07289240000001,"126.07289240000001,32.90859153"
32.91736282,126.17146310000001,"126.17146310000001,32.91736282"
32.92613412,126.2706352,"126.2706352,32.92613412"
32.93490542,126.3702844,"126.3702844,32.93490542"
32.94367672,126.470281,"126.470281,32.94367672"
32.95244802,126.5704902,"126.5704902,32.95244802"
32.96121932,126.67077179999998,"126.67077179999998,32.96121932"
32.96999062,126.77098090000001,"126.77098090000001,32.96999062"
32.97876192,126.87096709999999,"126.87096709999999,32.97876192"
32.98753322,126.970575,"126.970575,32.98753322"
32.99630452,127.06964450000001,"127.06964450000001,32.99630452"
33.00507582,127.16801029999999,"127.16801029999999,33.00507582"
33.01384712,127.26550220000001,"127.26550220000001,33.01384712"
33.02261842,127.3619456,"127.3619456,33.02261842"
33.03138972,127.4571608,"127.4571608,33.03138972"
33.04016102,127.5509638,"127.5509638,33.04016102"
33.04893232,127.643166,"127.643166,33.04893232"
33.05770362,127.7335744,"127.7335744,33.05770362"
33.06647492,127.82199209999999,"127.82199209999999,33.06647492"
33.07524621,127.90821770000001,"127.90821770000001,33.07524621"
33.08401751,127.992046,"127.992046,33.08401751"
33.09278881,128.07326809999998,"128.07326809999998,33.09278881"
33.10156011,128.1516712,"128.1516712,33.10156011"
33.11033141,128.2270394,"128.2270394,33.11033141"
33.11910271,128.299153,"128.299153,33.11910271"
33.12787401,128.3677897,"128.3677897,33.12787401"
33.13664531,128.4327238,"128.4327238,33.13664531"
33.14541661,128.493727,"128.493727,33.14541661"
33.15418791,128.55056869999999,"128.55056869999999,33.15418791"
33.16295921,128.6030156,"128.6030156,33.16295921"
33.17173051,128.6508325,"128.6508325,33.17173051"
33.18050181,128.69378229999998,"128.69378229999998,33.18050181"
33.18927311,128.7316261,"128.7316261,33.18927311"
33.19804441,128.7641237,"128.7641237,33.19804441"
33.20681571,128.7910337,"128.7910337,33.20681571"
33.21558701,128.8121137,"128.8121137,33.21558701"
33.22435831,128.8271207,"128.8271207,33.22435831"
33.233129600000005,128.8358114,"128.8358114,33.233129600000005"
33.2419009,128.837942,"128.837942,33.2419009"
33.250672200000004,128.8332691,"128.8332691,33.250672200000004"
33.2594435,128.8215496,"128.8215496,33.2594435"
33.268214799999996,128.80254109999998,"128.80254109999998,33.268214799999996"
33.2769861,128.77600220000002,"128.77600220000002,33.2769861"
33.285757399999994,128.74169270000002,"128.74169270000002,33.285757399999994"
33.2945287,128.6993739,"128.6993739,33.2945287"
33.3033,128.648809,"128.648809,33.3033"
